id	lang	text
12096674	ind	Aku diundang Tom ke sebuah pesta.
12096675	ind	Tom mengundangku ke sebuah pesta.
12096676	ind	Aku digigit zombi.
12096677	ind	Aku digigit anjing.
12096680	ind	Kita harus berhenti.
12096681	ind	Tom tinggal di Wales.
12096682	ind	Anakmu berapa?
12097403	ind	Tidak ada yang menyadari apa yang terjadi.
12097404	ind	Apakah ini negaramu?
12097407	ind	Kalian pembohong.
12099297	ind	Dialah masalahnya.
12099304	ind	Mengapa dia ingin bekerja di sini?
12099314	ind	Aku akan bertemu Pak Menteri.
12099316	ind	Aku akan bertemu Bu Menteri.
12099348	ind	Di sini hampir tidak pernah hujan.
12099359	ind	Ibu mencicipi kuah soto.
12099392	ind	Kalian menggunakan komputernya.
12099394	ind	Anda menggunakan komputernya.
12104513	ind	Ini putri-putri Anda.
12105220	ind	Lusa adalah hari ulang tahunku.
12105221	ind	Lusa itu hari ulang tahunku.
12108803	ind	Insyaallah...
12108811	ind	He, tunggu sebentar!
12108817	ind	Apakah Anda punya cucu perempuan?
12108824	ind	Istri saya juga ada di sini.
12108827	ind	Marco bisa bahasa Prancis.
12108830	ind	Ada berapa menit dalam sehari?
12108836	ind	Mary tidak mencukur bulu ketiaknya.
12108838	ind	Tom suka bermain gitar, tetapi dia tidak suka bernyanyi.
12108882	ind	Sudah cukup.
12108883	ind	Ayah kami berusia lima puluh tahun.
12108884	ind	Tom menjual gitar lamanya.
12108885	ind	Ziri melihat darah di mana-mana.
12108887	ind	Golongan darah Tom adalah O+.
12108888	ind	Tom melihat darah di lantai.
12108889	ind	Tekanan darah Tom normal.
12108890	ind	Kota Toronto berada di Kanada.
12108910	ind	Siapa yang bersembunyi di balik gorden?
12110599	ind	Tom menelepon dua kali.
12110601	ind	Ada gazebo di taman.
12110603	ind	Embernya agak berat.
12110724	ind	Ada pohon sakura di depan rumahku.
12110812	ind	Hari ini saya tidak akan merokok.
12110870	ind	Lintah mengisap darah.
12110904	ind	Baca buku ini.
12110905	ind	Besok saya akan berhenti merokok.
12110906	ind	Ini koper saya.
12111227	ind	Tom, aku butuh bantuanmu.
12111280	ind	Sejak kapan kamu belajar bahasa Latin?
12111293	ind	Itu, itulah amarah.
12111294	ind	Ini semua untuk Tom.
12111296	ind	Aku suamimu!
12111297	ind	Aku ini suamimu!
12111298	ind	Aku itu suamimu!
12111304	ind	Beberapa orang tidak melakukan apa-apa.
12111360	ind	Saya memiliki kemauan untuk belajar dari orang lain.
12111407	ind	Dia mengabaikanmu.
12111409	ind	Tom sekarang bersama orang tuanya.
12111417	ind	Apa yang mereka lakukan?
12111424	ind	Tom adalah salah satu pemain terbaik kami.
12111425	ind	Aku harus menemukan keluargaku.
12111426	ind	Semua orang tua ingin anak-anaknya bahagia.
12112038	ind	Aku siap menghadapi semua rintangan yang menghalangiku.
12112048	ind	Ke mana kamu akan bersembunyi?
12112063	ind	Ekor sapi panjang.
12112064	ind	Ziri membunuh ular itu dengan batu.
12112067	ind	Orang Islam tidak makan ular.
12112070	ind	Dia bisa menggoreng telur.
12112074	ind	Aku tidak bisa pulang.
12112094	ind	Tom bukanlah satu-satunya yang ingin pergi.
12112099	ind	Aku yang terakhir.
12112100	ind	Akulah yang terakhir.
12112104	ind	Apa yang menyebabkan itu?
12112106	ind	Apa yang menyebabkan ini?
12112108	ind	Kenapa kalian berdua belum tidur?
12112113	ind	Itu salahku.
12112124	ind	Bonekanya ada di rumah.
12112129	ind	Kamar Sami berbau alkohol.
12112132	ind	Namaku Giorgi.
12112133	ind	Bahasa yang digunakan di Australia adalah bahasa Inggris.
12112136	ind	Tom tidak bisa mendengar.
12112137	ind	Aku tidak akan pernah memaafkan Tom.
12112139	ind	Mereka di mana?
12112144	ind	Darahnya merah.
12112149	ind	Tom diborgol.
12112159	ind	Saya jarang menonton film dokumenter.
12112169	ind	Itu sangat mencurigakan.
12112179	ind	Semua jendelanya menghadap ke selatan.
12112186	ind	Aku orang Georgia.
12112190	ind	Aku di sini.
12112191	ind	Saya punya banyak teman dari Recife.
12112204	ind	Dia suka es krim.
12112208	ind	Aku pikir dia akan datang.
12112214	ind	Kalian harus membaca buku ini.
12112218	ind	Tiba-tiba dia melihatku.
12112235	ind	Tidak ada yang memahamiku.
12112239	ind	Kamu lahir tahun berapa?
12112247	ind	Tidak ada yang tinggal di gedung ini.
12112249	ind	Tidak ada yang tinggal di bangunan ini.
12112255	ind	Nanti malam mungkin hujan.
12112257	ind	Tidak ada yang bisa melakukan dua hal bersamaan.
12112262	ind	Dia tidak suka dengan kami.
12112271	ind	Saya tahu mengapa Tom datang ke Australia.
12112274	ind	Aku tidak bisa memahami yang dia katakan.
12112281	ind	Kucing itu tidur di atas meja.
12112966	ind	Mereka sedang berjemur.
12115197	ind	Hari ini aku tidak bisa berpikir.
12115488	ind	Dia masih belum melakukan itu, kan?
12115492	ind	Dia masih belum melakukannya, kan?
12115504	ind	Kita harus menolak normalisasi ujaran kebencian dalam segala bentuk.
12115522	ind	Kami tidak bodoh.
12115525	ind	Aku memberi masing-masing anak sebuah apel.
12115530	ind	Jangan melempar barang-barang kepadaku.
12115538	ind	Aku berusaha memperingatkan Tom.
12115543	ind	Saya Tom, suami Mary.
12115548	ind	Aku merasa sedikit lebih baik.
12115557	ind	Aku merasa mendingan.
12117004	ind	Bapak-bapak ini dari konsulat.
12117006	ind	Hari ini tanggal 20 Oktober.
12117007	ind	Hari ini hari Jumat.
12117022	ind	Terima kasih, Tom.
12117063	ind	Saya tidak bisa tinggal di luar negeri.
12117065	ind	Saya bukan penyanyi.
12117066	ind	Aku bukan penyanyi.
12117815	ind	Tom akan ada di sana, kan?
12117816	ind	Aku mengosongkan ember itu.
12117818	ind	Aku mengosongkan ember.
12117822	ind	Dia menjual semua tanahnya.
12117830	ind	Tidurlah di tempat tidurku.
12117847	ind	Tidak ada yang menunggumu.
12119270	ind	Siap untuk makan malam?
12119277	ind	Aku membantunya hampir setiap hari.
12119354	ind	Kami sudah menunggumu selama berjam-jam!
12119355	ind	Suruh mereka menunggu.
12119864	ind	Aku benci kalian semua!
12119868	ind	Dia lapar.
12119886	ind	Tom tidak tahu kalau Mary punya pacar.
12120045	ind	Tom membeli mobil baru.
12120046	ind	Dia membeli mobil baru.
12120063	ind	Tom membeli rumah.
12120068	ind	Tom membeli rumah baru di Boston.
12120084	ind	Rumah ini milik saya.
12120085	ind	Itu rumah kami.
12120088	ind	Saya punya dua rumah.
12120095	ind	Saya punya rumah sendiri.
12120592	ind	Aku benci kalian semua.
12120596	ind	Tutup matamu dan dengarkan baik-baik.
12120886	ind	Toko apa ini?
12120887	ind	Toko macam apa ini?
12120888	ind	Kami tidak tinggal di sini.
12120889	ind	Saya tidak tinggal di sini.
12120895	ind	Kotak itu berat.
12120897	ind	Kotak ini berat.
12120899	ind	Bisakah kamu mengonjugasikan kata kerja ini?
12120900	ind	Aku sudah tidak tidur selama dua hari.
12120901	ind	Aku bilang, pulanglah.
12120902	ind	Aku bilang, pulang sana!
12120903	ind	Tom tidak memakai kaus kaki.
12120904	ind	Bendera ini cantik sekali!
12120905	ind	Secepat apa komputermu?
12120906	ind	Tom tidak sehat.
12120907	ind	Aku dulu pernah menikah.
12120909	ind	Dia dulu teman dekatku.
12120910	ind	Aku ingin melihat apa yang terjadi.
12120911	ind	Dia tidak pernah menangis.
12120912	ind	Kita hanya punya waktu beberapa jam.
12120913	ind	Apakah kamu ingin tetap muda selamanya?
12120914	ind	Kemarin aku berbaring di tempat tidur seharian.
12120915	ind	Keduanya selamat.
12120916	ind	Sebaiknya kamu datang.
12120917	ind	Dia belajar untuk ujian.
12120919	ind	Di mana aku akan tidur?
12121586	ind	Maria dan Tom tertawa, tetapi aku tidak.
12121592	ind	Ini koran.
12122830	ind	Kamu meludah.
12122831	ind	Apakah dia melihatnya?
12122832	ind	Yanni melihat Rima.
12125742	ind	Itu bukan Tom. Tom sudah meninggal.
12126866	ind	Anak-anaknya ingin menjadi pengacara.
12128688	ind	Itu kecoak.
12131149	ind	Ayah saya sudah tua.
12132446	ind	Mereka miskin.
12132447	ind	Mereka kasihan.
12132449	ind	Di mana kamu menyembunyikan uangnya?
12132490	ind	Aku tahu kamu kaya.
12132491	ind	Aku tahu bahwa kamu kaya.
12132496	ind	Ibu Tom seorang ibu rumah tangga.
12132497	ind	Besok akan lebih dingin lagi.
12132500	ind	Aku juga tidak bisa pergi ke Australia.
12133205	ind	Aku bermain.
12133206	ind	Dokter pun datang.
12133208	ind	Pak Dokter datang.
12133209	ind	Bu Dokter datang.
12133214	ind	Cucilah sayurnya!
12133218	ind	Siapa yang bisa masak hari ini?
12133219	ind	Aku suka hari Sabtu.
12133224	ind	Pertanyaannya adalah bagaimana.
12133225	ind	Siapa yang menciptakan sepatu?
12133247	ind	Aku ingin berjemur.
12133258	ind	Saya punya satu saran lagi.
12133259	ind	Saya punya saran lain.
12133260	ind	Video ini sudah diputar lebih dari satu juta kali.
12134226	ind	Aku rindu Paris.
12134227	ind	Apakah menurutmu dia suka padaku?
12134228	ind	Dia menjawab pertanyaan itu.
12134229	ind	Ada seseorang di rumahku.
12134230	ind	Tom tinggal di rumah kecil tak jauh dari sungai.
12134231	ind	Tom tinggal di rumah kecil di dekat sungai.
12134234	ind	Kucing ini putih.
12134235	ind	Kucing ini berwarna putih.
12134237	ind	Aku punya kucing.
12134404	ind	Mereka tidak ingin kita tetap di sini.
12134405	ind	Aku lupa menanyakan siapa namanya.
12134631	ind	Halo, Tom. Ini aku.
12134638	ind	Istri Mary biseksual.
12134641	ind	Islam menolak rasisme.
12134642	ind	Tentara-tentara itu mati.
12135750	ind	Tom bilang dia punya tanda lahir.
12135752	ind	Ini bukan berlian asli.
12135753	ind	Ini bukan berlian sungguhan.
12135754	ind	Berapa telur yang kita butuhkan?
12135755	ind	Berapa banyak telur yang kita perlukan?
12135757	ind	Kamu bukan musuhnya.
12135956	ind	Tiga orang tewas dalam kecelakaan tersebut.
12135974	ind	Aku pemain rugbi.
12135975	ind	Dia pemain rugbi.
12135976	ind	Dia mencetak gol.
12135978	ind	Siapa yang minum bir?
12135979	ind	Sami tidak bekerja di sana lagi.
12135982	ind	Aku menulis lagu tentangmu.
12135983	ind	Mereka tidur seperti bayi.
12135985	ind	Apakah warna kesukaanmu abu-abu?
12135987	ind	Kereta itu memiliki lima gerbong.
12135988	ind	Tbilisi adalah ibu kota Georgia.
12135992	ind	Teman-temanku tidak bermain tenis.
12135995	ind	Kita bebas!
12136000	ind	Ini mimpi.
12137354	ind	Pergi dan bermainlah dengan teman-temanmu.
12137355	ind	Aku tidak akan membantu Tom besok.
12137357	ind	Paus itu mamalia.
12137358	ind	Paus adalah binatang mamalia.
12137359	ind	Aku rasa aku lancar berbahasa Prancis.
12137360	ind	Aku akan belajar bahasa Jerman.
12137361	ind	Dia temanku.
12137365	ind	Seharusnya kamu sudah pulang.
12137463	ind	Rumah sakit itu dibuka bulan lalu.
12137464	ind	Adikku menonton teve.
12137465	ind	Apakah Tom sudah menemukan mereka?
12137466	ind	Semua salah Tom.
12137467	ind	Tom tidak pernah berbicara tentang anak-anaknya.
12137468	ind	Tom tidak pernah bercerita tentang anak-anaknya.
12137469	ind	Aku mencarinya di mana-mana.
12137470	ind	Aku ingin belajar mengemudikan traktor.
12137471	ind	Apakah kamu mengenal keluarga Tom?
12137825	ind	Kenapa bukumu hilang terus?
12137826	ind	Kok bisa ya, dia sepintar itu?
12137827	ind	Dia kok bisa sepintar itu, ya?
12137888	ind	Tom dan Mary tidak cocok.
12137889	ind	Jepang adalah sebuah negara dengan banyak gunung.
12137890	ind	Aku sedang mempelajari karakteristik cairan ini.
12137892	ind	Dia berusia tiga puluh tiga tahun.
12137895	ind	Siapa yang bermain gitar?
12137900	ind	Aku punya adik perempuan yang tinggal di Boston.
12137901	ind	Dia membenciku. Dan aku membencinya!
12137903	ind	Ini masuk akal.
12139204	ind	Dia membeli topi.
12139206	ind	Mereka membeli mobil.
12139208	ind	Dia terlihat mencurigakan.
12140889	ind	Aku telah banyak belajar dari kesalahanku.
12140897	ind	Aku ingin membeli topi.
12140899	ind	Aku ingin membeli kartu telepon.
12140901	ind	Aku membeli sweter ini kemarin.
12141470	ind	Tom membunuh anak laki-lakinya.
12141473	ind	Saya pergi ke pantai.
12141478	ind	Mereka berdansa semalaman.
12141480	ind	Apa yang kamu lihat di luar sana?
12141481	ind	Tom sering meminjam buku dari Mary.
12141482	ind	John lahir di Amerika.
12141485	ind	Tom akan membunuhku.
12141487	ind	Saya tidak tahu koper-koper itu milik siapa.
12141646	ind	Apakah kami musuhmu?
12141647	ind	Apakah kami musuh kalian?
12144245	ind	Sayangnya, tidak ada tempat untuk ganti baju di pantai.
12146474	ind	Berapa ekor sapi yang kamu pelihara?
12146968	ind	Tolong hapus komentar Anda.
12146973	ind	Tekanan udaranya tinggi.
12146980	ind	Biasanya, berapa lama kamu tidur?
12146981	ind	Ada sekitar tiga puluh orang di ruangan ini.
12146982	ind	Toko itu suasananya sangat bagus.
12146984	ind	Restoran itu suasananya sangat bagus.
12146985	ind	Saya tidak perlu struknya.
12146986	ind	Tidak usah pakai struk.
12146992	ind	Aku belinya pakai uang sendiri, lo.
12146993	ind	Aku membelinya dengan uangku sendiri.
12146996	ind	Aku mematikan televisi.
12147003	ind	Kamu enggak akan bisa, sudah deh.
12147004	ind	Apakah kamu percaya apa pun yang Tom katakan padamu?
12147007	ind	Apakah kamu percaya apa pun yang Tom katakan?
12147013	ind	Aku enggak dapat apa-apa.
12147014	ind	Kamu bisa main biola?
12147015	ind	Bisakah kamu bermain biola?
12147016	ind	Bisakah kalian bermain biola?
12147018	ind	Hari ini aku membeli susu di supermarket.
12147025	ind	Ini adalah satu-satunya cara menyelesaikan masalah ini.
12147028	ind	Mengapa Tom memutuskan untuk tidak pergi ke Australia?
12147035	ind	Bahasa Inggris adalah bahasa keduaku.
12147037	ind	Gara-gara hujan, jalannya jadi licin banget.
12147041	ind	Aku tidak di rumah.
12147054	ind	Aku belum pernah melakukannya sejak aku berusia dua belas tahun.
12147056	ind	Omong-omong soal kemarin malam, kamu sampai di rumah jam berapa?
12148311	ind	Tembok menyangga plafon.
12148312	ind	Sebuah rantai tidak lebih kuat daripada mata rantai terlemahnya.
12148313	ind	Sebuah rantai hanyalah sekuat mata rantai terlemahnya.
12148314	ind	Saya ingin tahu kenapa!
12148315	ind	Saya ingin tahu alasannya!
12148316	ind	Ikan juga merasa haus.
12148317	ind	Dialah cinta pertamaku.
12148322	ind	Kucing suka kotak kardus.
12148323	ind	Kucing suka kardus.
12148325	ind	Tragedi itu terjadi di depan matanya.
12148327	ind	Kecelakaan itu terjadi di depan matanya.
12148328	ind	Suamiku suka mobil Jepang.
12148332	ind	Maaf, tapi saya tidak tertarik!
12148333	ind	Mengapa tidak ada yang percaya kepadanya?
12148335	ind	Dia menolongku, kamu tidak.
12148336	ind	Dunia ini membutuhkan pahlawan.
12148337	ind	Percayalah, aku juga ingin menolongnya.
12148411	ind	Jangan begitu, dong!
12148413	ind	Jangan gitu, ah!
12149898	ind	Di Jepang, tahun ajaran baru dimulai pada bulan April.
12150286	ind	Kita harus menghentikannya.
12150355	ind	Mereka seharusnya tidak melakukan itu.
12150357	ind	Kacamata hitam itu punya Tom.
12150358	ind	Mencari pekerjaan itu sulit.
12152777	ind	Ada tema yang selalu muncul dalam buku-bukunya.
12152780	ind	Kamu akan membeli buku itu hari ini.
12153205	ind	Apakah heksana beracun?
12153221	ind	Tom sedang beristirahat di bawah pohon.
12154421	ind	Itu cacing tanah.
12156662	ind	Aku tahu apa yang membuat Tom begitu gugup.
12158613	ind	Aku harus bangun jam enam.
12158629	ind	Apakah anjing lebih pintar dari kucing?
12158630	ind	Tunggulah satu menit saja.
12158631	ind	Tunggulah sebentar saja.
12158639	ind	Mereka tidak bisa berbahasa Prancis.
12158678	ind	Apakah kamu orang Ukraina?
12159621	ind	Kebebasan berpendapat itu penting.
12159622	ind	Dia masih di sana?
12159635	ind	Tolong jelaskan yang terjadi di situ.
12159637	ind	Tom adalah saudara Mary.
12161371	ind	Esnya sangat tebal.
12161372	ind	Es itu sangat tebal.
12161402	ind	Aku bermain di taman.
12162536	ind	Kamu sangat cantik.
12162537	ind	Kamu cantik sekali.
12164098	ind	Apa yang mereka katakan kepada kita?
12164183	ind	Selamat datang di Jepang.
12164184	ind	Danau ini adalah danau terdalam di Jepang.
12164192	ind	Itu kelelawar, bukan burung.
12164265	ind	Mereka tertangkap basah.
12164266	ind	Dia tertangkap basah.
12164269	ind	Tom tertangkap basah.
12164275	ind	Pencuri itu tertangkap basah.
12164287	ind	Akhirnya aku setuju.
12164289	ind	Akhirnya polisi datang.
12164292	ind	Tom mendekat.
12164294	ind	Ramadan tiba.
12164295	ind	Bulan Ramadan tiba.
12164320	ind	Ikan lele tidak punya sisik.
12164323	ind	Mary menolak makan ikan lele karena dia alergi terhadap kucing.
12164338	ind	Austria adalah anggota Uni Eropa.
12164339	ind	Buku ini berharga 4 dolar.
12164340	ind	Buku ini harganya 4 dolar.
12164894	ind	Tom biasanya memakai baju hitam.
12164899	ind	Apa itu ikatan kovalen?
12164900	ind	James Bond bukan seorang aktor.
12167564	ind	Aku tinggal di Brisbane.
12167570	ind	Mobil!
12167575	ind	Dia sedang mencuci mobil.
12167607	ind	Aku tahu jawabannya.
12169255	ind	Jangan lupa meminta maaf.
12169641	ind	Ada yoghurt di dalam kulkas.
12169650	ind	Maria tidak bisa melihat atau mendengar.
12169653	ind	Kedua orang tuanya sudah meninggal.
12169658	ind	Tom dan Mary lupa mengunci mobil mereka.
12169661	ind	Dia tidak sengaja meminum detergen.
12170979	ind	Dia menciumnya lagi.
12171017	ind	Dia orang Jerman.
12171018	ind	Ini pisang.
12171035	ind	Saya dua tahun lebih muda daripada Tom.
12171036	ind	Istri saya meninggal tiga tahun yang lalu.
12173727	ind	Dia tidak bisa.
12175914	ind	Aku tidak tahu banyak soal memancing.
12175917	ind	Tom bingung ingin membeli kamera yang mana.
12175922	ind	Ini terlalu besar untuk dibawa satu orang.
12177262	ind	Tom masih di bawah umur.
12178314	ind	Kamu mencintaiku.
12178410	ind	Jawabannya adalah 42.
12178451	ind	Dia membeli sapu.
12180563	ind	Satu tambah satu sama dengan dua.
12180578	ind	Satu dua tiga…
12180590	ind	Satu, dua, tiga...
12180592	ind	Itu ngengat.
12180595	ind	Dia pergi ke sana sendirian.
12180596	ind	Ada enam buah apel di dalam kotak ini.
12180597	ind	Sepertinya sedang hujan.
12180600	ind	Rumah ini dijual.
12180601	ind	Sepertinya sedang turun hujan.
12180602	ind	Mereka bernyanyi.
12180607	ind	Baju ini lebih murah daripada yang itu.
12180608	ind	Dia suka selai stroberi.
12180609	ind	Dia tidak memakai kaus kaki.
12180610	ind	Jangan menyalahkan orang lain.
12180612	ind	Mobilnya ada di luar.
12180619	ind	Apa yang dia temukan?
12180621	ind	Saya tidak makan semangka.
12180624	ind	Saya hitung
12180625	ind	Tolong hitung
12180626	ind	Saya tidak bisa menghitung.
12180627	ind	Nama saya bukan Tom!
12180630	ind	Ada banyak orang yang tidak bisa berenang.
12180632	ind	Mereka sedang berbicara.
12180633	ind	Ada berapa banyak gereja di kota ini?
12180637	ind	Selamat Hari Pengucapan Syukur!
12180638	ind	Tempat sampahnya kosong.
12180639	ind	Ada banyak mobil.
12180641	ind	Ketekunan adalah kunci kesuksesan.
12180644	ind	Yanni meninggal di Aljazair.
12181017	ind	Tom tidak punya keluarga.
12181089	ind	Siapa namaku?
12181189	ind	Dia punya banyak mainan.
12181190	ind	Tom membeli ikan.
12181191	ind	Tom menanam pohon persik.
12181336	ind	Pacar saya tinggal di New York.
12181496	ind	Ya, saya melihatnya.
12182542	ind	Saya dari Amerika.
12182611	ind	Saya melihat seekor rusa betina.
12183094	ind	Maafkan dia.
12184805	ind	Selamat ulang tahun, Ziri.
12184875	ind	Helsinki adalah kota terbesar di Finlandia.
12185321	ind	Rima memesan piza.
12185322	ind	Mereka bilang mereka suka piza.
12186312	ind	Aku membosankan.
12191770	ind	Ada tempat parkir yang luas di depan stasiun.
12191800	ind	Aku melihat mereka di tempat parkir.
12191802	ind	Masjidnya ada di seberang tempat parkir.
12191826	ind	Tom sudah terlalu tua.
12192258	ind	Tom sering bersendawa.
12193807	ind	Mereka perlu bantuan.
12193808	ind	Mereka akan membantu.
12194733	ind	Ikuti mobil itu.
12196635	ind	Ayah saya membeli mobil baru.
12196640	ind	Tom membeli mobil baru untuk Mary.
12196646	ind	Ini telur.
12196648	ind	Ini telur burung unta.
12196654	ind	Tom tidak suka daging babi.
12196659	ind	Ini daging sapi atau daging babi?
12196668	ind	Kucing yang malang.
